id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,sentiment
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-03-27T00:00:00.000Z,2017-04-03T19:17:52Z,"2017-03-31T09:29:00.000Z,2017-04-30T00:41:00.000Z,2017-06-07T09:03:00.000Z",,True,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=21,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=54",original Kindle Fire longer accepted charge wasnt going replace bought iPad saw HD8 kiosk BB store realized better liked size feel reading books iPad preferred things Fires clarity improved old plus responds better dont like cant choose photo locked screen advertisement dont like usually takes trys unlock Menial issues perspective,It fits my need perfectly,,,fanofBB,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-03-27T00:00:00.000Z,2017-04-03T19:17:52Z,"2017-03-31T09:29:00.000Z,2017-04-30T00:41:00.000Z,2017-06-07T09:03:00.000Z",,True,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=21,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=54",good starter tablet bad runs Amazon OS,Good for the price,,,darkangel1010,Neutral
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-30T00:00:00.000Z,2017-03-27T19:07:53Z,"2017-03-23T03:41:00.000Z,2017-04-30T00:43:00.000Z,2017-06-07T09:03:00.000Z",,True,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=201,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=224,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=258",Got sister Christmas present loved itEasy use great books,Perfect for a gift,,,adedios,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-07T00:00:00.000Z,2017-03-27T19:07:50Z,"2017-03-23T03:40:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:03:00.000Z",,True,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=158,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=181,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=215",Kindle camera larger screen product day tablet,Best Kindle owned,,,bworth37,Neutral
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-07T00:00:00.000Z,2017-03-27T19:07:50Z,"2017-03-23T03:40:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:03:00.000Z",,True,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=158,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=182,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=215",Look forward hearing grandkids far love,Bought for grandkids they love it,,,rob61,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-07T00:00:00.000Z,2017-03-27T19:07:50Z,"2017-03-23T03:40:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:03:00.000Z",,True,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=158,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=182,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=215",Good small tablet purposes reading playing games,Good tablet,,,Acidburn1,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-07T00:00:00.000Z,2017-03-27T19:07:50Z,"2017-03-23T03:40:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:03:00.000Z",,True,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=158,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=182,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=215",wife kids love easy use size perfect,It's easy to use,,,Cjchumilo,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-07T00:00:00.000Z,2017-03-27T19:07:50Z,"2017-03-23T03:40:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:03:00.000Z",,True,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=158,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=182,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=215",Great tablet beginners light screen wide Enjoy travels,Love it!,,,Bernie,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-07T00:00:00.000Z,2017-03-27T19:07:50Z,"2017-03-23T03:40:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:03:00.000Z",,True,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=158,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=182,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=215",Fast processing great battery reads eyes bother Expandable memory big plus,Best Kindle to date,,,kristijudy,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-07T00:00:00.000Z,2017-03-27T19:07:50Z,"2017-03-23T03:40:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:03:00.000Z",,True,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=158,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=182,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=215",new kindle fire hd good son loves,It's nice little tablet,,,Swami,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-07T00:00:00.000Z,2017-03-27T19:07:50Z,"2017-03-23T03:40:00.000Z,2017-04-30T00:45:00.000Z,2017-06-07T09:03:00.000Z",,True,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=158,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=182,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=215",Got grandmother absolutely loves,Christmas gift,,,Krystinm,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-23T00:00:00.000Z,2017-03-10T06:27:42Z,"2017-03-09T19:47:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=201,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=250,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=283",loves use watch Netflix play games,Great for my daughter,,,Andy,Neutral
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-23T00:00:00.000Z,2017-03-10T06:27:42Z,"2017-03-09T19:47:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=201,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=250,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=283",right size games like iPad,Great item for grandson's,,,Kindle,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-23T00:00:00.000Z,2017-03-10T06:27:42Z,"2017-03-09T19:47:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=201,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=250,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=283",wanted new kindle fir price right,love it,,,evan,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-23T00:00:00.000Z,2017-03-10T06:27:42Z,"2017-03-09T19:47:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,,0,3,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=201,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=250,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=283",display sharp vivid good Probably better reading watching videos didnt games good selection WiFi works internet browsing fast,Decent tablet but not high caliber,,,MrDB,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-23T00:00:00.000Z,2017-03-10T06:27:42Z,"2017-03-09T19:47:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=201,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=250,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=283",Kindle great way read watch videos ease,Excellent Functionality & Value,,,KindleBuyer,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-23T00:00:00.000Z,2017-03-10T06:27:42Z,"2017-03-09T19:47:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=201,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=250,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=284",Exciting tablet amazed ease use great product,Fun tablet,,,verybusymom3,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-23T00:00:00.000Z,2017-03-10T06:27:42Z,"2017-03-09T19:47:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=201,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=251,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=284",Couldnt beat value Black Friday price arent best tablets lot price,Great Value,,,Patrick,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-23T00:00:00.000Z,2017-03-10T06:27:42Z,"2017-03-09T19:47:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=201,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=251,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=284",great sizesound battery buy,greatest tablet at this price point,,,Greybeard,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-24T00:00:00.000Z,2017-03-10T06:27:42Z,"2017-03-09T19:47:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=248,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=281",Love tablet mainly use games internet Grrat product foe price,Best value for a tablet,,,Whiz,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-24T00:00:00.000Z,2017-03-10T06:27:42Z,"2017-03-09T19:47:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=248,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=281",hasnt son quick check fine,Christmas gift for my daughter,,,flex3117,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-24T00:00:00.000Z,2017-03-10T06:27:42Z,"2017-03-09T19:47:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=248,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=281",Ive Kindle Fire 56 years working slowing bought updated version sale love play games download books check email facebook like portable mini computer wouldnt like better peoples tablets cant beat price bought gifts everybody loves Id recommend people ages,Great updated Kindle,,,DLynne,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-23T00:00:00.000Z,2017-03-10T06:27:42Z,"2017-03-09T19:47:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=248,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=281",Great product complaints allgood kids adults,Overall great product,,,Bdogg,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-23T00:00:00.000Z,2017-03-10T06:27:42Z,"2017-03-09T19:47:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=248,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=281",ninety dollars expectionations low good table good light use like watching videos web browsing camera bit lacking certain times device freeze lag Overall good tablet 90 recommend budget,You get what your paying for,,,Hung,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-23T00:00:00.000Z,2017-03-10T06:27:42Z,"2017-03-09T19:47:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,,0,3,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=248,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=282",Good starter unit Easy beginner use Priced low taste tablet world,Ok for the price,,,gdallen58,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-23T00:00:00.000Z,2017-03-10T06:27:42Z,"2017-03-09T19:47:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,,0,4,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=249,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=282",Parental Options need work cant log child account Apps loaded use kids login doesnt access preloaded apps like calculator odd cant access basic functionality tabletOtherwise tablet works great,"Works well, but Needs Better Parental Options",,,RoosterRock,Positive
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-23T00:00:00.000Z,2017-03-10T06:27:42Z,"2017-03-09T19:47:00.000Z,2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,,0,5,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=249,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=282",Bought Fire HD 8 tablet wife doesnt like computers avoids smartphones new tablet big hit uses play games stream movies radio programs use reading news checking email online shopping etc easy set easier use Plenty speed capacity want,Wife absolutley loves her new Fire HD 8 tablet,,,MTPockets,Positive
